id,name,lat,lon,country,line,tiv_usd,bi_tiv_usd,hub
LOC00726,Charleston Commercial #0726,32.9037,-79.7174,United States,Commercial Property,18204000,6441000,Charleston
LOC00727,Shanghai Marine #0727,31.2792,121.5062,China,Marine Cargo,7352000,0,Shanghai
LOC00728,Milan Commercial #0728,45.4181,9.1456,Italy,Commercial Property,12059000,3088000,Milan
LOC00729,Miami High-Net-Worth #0729,25.9647,-80.1771,United States,High-Net-Worth Homeowners,11133000,0,Miami
LOC00730,Manzanillo High-Net-Worth #0730,19.063,-104.3332,Mexico,High-Net-Worth Homeowners,1257000,0,Manzanillo
LOC00731,Manzanillo Commercial #0731,19.0847,-104.3214,Mexico,Commercial Property,25583000,7448000,Manzanillo
LOC00732,Kona / Hilo High-Net-Worth #0732,19.5831,-155.8957,United States,High-Net-Worth Homeowners,3459000,0,Kona / Hilo
LOC00733,Osaka Commercial #0733,34.5925,135.4296,Japan,Commercial Property,37189000,9197000,Osaka
LOC00734,New Orleans Marine #0734,29.9685,-90.0888,United States,Marine Cargo,11752000,0,New Orleans
LOC00735,Lima Commercial #0735,-12.0305,-77.0547,Peru,Commercial Property,2452000,1216000,Lima
LOC00736,Kona / Hilo High-Net-Worth #0736,19.8037,-156.0355,United States,High-Net-Worth Homeowners,4840000,0,Kona / Hilo
LOC00737,Nassau Commercial #0737,25.0771,-77.3478,Bahamas,Commercial Property,6687000,1493000,Nassau
LOC00738,Charleston Commercial #0738,32.7619,-80.145,United States,Commercial Property,22582000,11009000,Charleston
LOC00739,Tokyo Commercial #0739,35.5999,139.8829,Japan,Commercial Property,31466000,10048000,Tokyo
LOC00740,Osaka Commercial #0740,34.6983,135.7692,Japan,Commercial Property,25452000,8552000,Osaka
LOC00741,Miami Commercial #0741,25.7951,-80.1555,United States,Commercial Property,17360000,6320000,Miami
LOC00742,London Commercial #0742,51.4617,-0.0703,United Kingdom,Commercial Property,27296000,14405000,London
LOC00743,Kampala Commercial #0743,0.4122,32.6576,Uganda,Commercial Property,15172000,3127000,Kampala
LOC00744,London Marine #0744,51.5126,-0.1301,United Kingdom,Marine Cargo,56785000,0,London
LOC00745,Mazatlan High-Net-Worth #0745,23.2685,-106.3489,Mexico,High-Net-Worth Homeowners,1592000,0,Mazatlan
LOC00746,Honolulu Commercial #0746,21.4704,-158.1888,United States,Commercial Property,37677000,16336000,Honolulu
LOC00747,Miami High-Net-Worth #0747,25.7837,-80.2618,United States,High-Net-Worth Homeowners,2913000,0,Miami
LOC00748,Manila Commercial #0748,14.6832,121.262,Philippines,Commercial Property,149403000,50769000,Manila
LOC00749,Los Angeles Commercial #0749,34.068,-118.2161,United States,Commercial Property,35410000,18091000,Los Angeles
LOC00750,Shanghai Marine #0750,31.433,121.4667,China,Marine Cargo,2816000,0,Shanghai
LOC00751,Dubai Commercial #0751,25.2601,55.2933,United Arab Emirates,Commercial Property,6981000,3998000,Dubai
LOC00752,New York Commercial #0752,40.7262,-74.1821,United States,Commercial Property,25521000,14208000,New York
LOC00753,Houston Commercial #0753,29.5728,-95.4771,United States,Commercial Property,20688000,9604000,Houston
LOC00754,San Juan Commercial #0754,18.5056,-66.2312,Puerto Rico,Commercial Property,118317000,33700000,San Juan
LOC00755,Puerto Vallarta Commercial #0755,20.5029,-104.9641,Mexico,Commercial Property,38617000,17622000,Puerto Vallarta
LOC00756,Rotterdam Marine #0756,51.9184,4.3912,Netherlands,Marine Cargo,14593000,0,Rotterdam
LOC00757,Shenzhen Marine #0757,22.6152,114.0309,China,Marine Cargo,22332000,0,Shenzhen
LOC00758,New Orleans Commercial #0758,30.0841,-90.0807,United States,Commercial Property,15629000,4076000,New Orleans
LOC00759,Maui Commercial #0759,20.9076,-156.3778,United States,Commercial Property,10903000,3435000,Maui
LOC00760,Mumbai Commercial #0760,19.1049,72.8491,India,Commercial Property,29270000,13849000,Mumbai
LOC00761,Maui High-Net-Worth #0761,20.9487,-156.539,United States,High-Net-Worth Homeowners,3959000,0,Maui
LOC00762,Los Angeles High-Net-Worth #0762,33.8196,-118.2874,United States,High-Net-Worth Homeowners,7521000,0,Los Angeles
LOC00763,Tokyo High-Net-Worth #0763,35.6787,139.6498,Japan,High-Net-Worth Homeowners,2597000,0,Tokyo
LOC00764,Osaka Marine #0764,34.6926,135.4523,Japan,Marine Cargo,6758000,0,Osaka
LOC00765,Manila Commercial #0765,14.5059,120.8928,Philippines,Commercial Property,18123000,4775000,Manila
LOC00766,Kolkata Marine #0766,22.5899,88.3713,India,Marine Cargo,19578000,0,Kolkata
LOC00767,Miami Commercial #0767,25.8023,-80.1451,United States,Commercial Property,7090000,1498000,Miami
LOC00768,Izmir Commercial #0768,38.3956,27.2611,Türkiye,Commercial Property,90048000,25005000,Izmir
LOC00769,Miami Commercial #0769,25.7067,-80.191,United States,Commercial Property,62302000,35825000,Miami
LOC00770,San Diego Marine #0770,32.6348,-117.1672,United States,Marine Cargo,15865000,0,San Diego
LOC00771,Sydney High-Net-Worth #0771,-33.8284,151.2721,Australia,High-Net-Worth Homeowners,8398000,0,Sydney
LOC00772,Lima High-Net-Worth #0772,-12.0697,-77.0915,Peru,High-Net-Worth Homeowners,2331000,0,Lima
LOC00773,Cabo San Lucas Commercial #0773,22.8008,-109.9365,Mexico,Commercial Property,25362000,6829000,Cabo San Lucas
LOC00774,Los Angeles Commercial #0774,33.979,-118.2556,United States,Commercial Property,13285000,6086000,Los Angeles
LOC00775,New York Commercial #0775,40.6496,-74.1129,United States,Commercial Property,42615000,21479000,New York
LOC00776,Shenzhen Commercial #0776,22.835,113.8845,China,Commercial Property,151772000,48744000,Shenzhen
LOC00777,Tampa Commercial #0777,27.9927,-82.6231,United States,Commercial Property,17853000,6601000,Tampa
LOC00778,Santiago Commercial #0778,-33.6199,-70.7617,Chile,Commercial Property,15823000,8964000,Santiago
LOC00779,Mazatlan High-Net-Worth #0779,23.272,-106.3691,Mexico,High-Net-Worth Homeowners,2042000,0,Mazatlan
LOC00780,Houston Commercial #0780,29.5702,-95.0563,United States,Commercial Property,14500000,6714000,Houston
LOC00781,Kampala Commercial #0781,0.3693,32.7904,Uganda,Commercial Property,12475000,4696000,Kampala
LOC00782,London Commercial #0782,51.6609,-0.4857,United Kingdom,Commercial Property,20405000,6266000,London
LOC00783,London High-Net-Worth #0783,51.6695,-0.1899,United Kingdom,High-Net-Worth Homeowners,2702000,0,London
LOC00784,Osaka Commercial #0784,34.6171,135.6031,Japan,Commercial Property,23483000,13844000,Osaka
LOC00785,Boston Commercial #0785,42.4489,-71.1254,United States,Commercial Property,47262000,16763000,Boston
LOC00786,Miami High-Net-Worth #0786,25.7003,-80.4105,United States,High-Net-Worth Homeowners,3083000,0,Miami
LOC00787,New York Commercial #0787,40.6516,-74.0536,United States,Commercial Property,35537000,19508000,New York
LOC00788,La Paz BCS Marine #0788,24.138,-110.3274,Mexico,Marine Cargo,8852000,0,La Paz BCS
LOC00789,San Diego Commercial #0789,32.7204,-117.1624,United States,Commercial Property,39963000,21917000,San Diego
LOC00790,Manila Commercial #0790,14.5167,120.8266,Philippines,Commercial Property,12355000,6087000,Manila
LOC00791,Cabo San Lucas Commercial #0791,22.9034,-109.9122,Mexico,Commercial Property,36411000,20696000,Cabo San Lucas
LOC00792,Honolulu High-Net-Worth #0792,21.4365,-157.8655,United States,High-Net-Worth Homeowners,6453000,0,Honolulu
LOC00793,Manila High-Net-Worth #0793,14.5866,120.9851,Philippines,High-Net-Worth Homeowners,4146000,0,Manila
LOC00794,New York Energy #0794,40.5232,-73.9441,United States,Energy,345175000,0,New York
LOC00795,Valparaiso Commercial #0795,-33.1097,-71.6669,Chile,Commercial Property,47916000,16509000,Valparaiso
LOC00796,Houston Commercial #0796,29.8713,-95.427,United States,Commercial Property,19691000,8895000,Houston
LOC00797,Dubai High-Net-Worth #0797,25.1373,55.3198,United Arab Emirates,High-Net-Worth Homeowners,1909000,0,Dubai
LOC00798,Osaka Energy #0798,34.7461,135.6702,Japan,Energy,191003000,0,Osaka
LOC00799,Mumbai Marine #0799,19.0759,72.7884,India,Marine Cargo,19639000,0,Mumbai
LOC00800,Hong Kong High-Net-Worth #0800,22.5645,114.3087,China,High-Net-Worth Homeowners,7755000,0,Hong Kong
LOC00801,San Francisco Commercial #0801,37.8655,-122.8029,United States,Commercial Property,27821000,9917000,San Francisco
LOC00802,Milan Commercial #0802,45.3161,9.3026,Italy,Commercial Property,14012000,4572000,Milan
LOC00803,Acapulco High-Net-Worth #0803,16.8901,-99.6925,Mexico,High-Net-Worth Homeowners,13483000,0,Acapulco
LOC00804,Sydney Commercial #0804,-33.8743,151.2097,Australia,Commercial Property,3198000,1507000,Sydney
LOC00805,La Paz BCS Commercial #0805,24.1385,-110.2829,Mexico,Commercial Property,17797000,5223000,La Paz BCS
LOC00806,London Commercial #0806,51.4172,-0.1238,United Kingdom,Commercial Property,23158000,5955000,London
LOC00807,Maui Commercial #0807,20.7768,-156.3563,United States,Commercial Property,79036000,17980000,Maui
LOC00808,Dubai Commercial #0808,25.1064,55.1045,United Arab Emirates,Commercial Property,27921000,8983000,Dubai
LOC00809,Hamburg Commercial #0809,53.5422,9.9968,Germany,Commercial Property,34325000,13480000,Hamburg
LOC00810,Tokyo Commercial #0810,35.5913,139.4529,Japan,Commercial Property,5288000,1158000,Tokyo
LOC00811,Los Angeles Commercial #0811,33.9996,-118.2337,United States,Commercial Property,21210000,7507000,Los Angeles
LOC00812,Shenzhen Marine #0812,22.3425,114.0861,China,Marine Cargo,19149000,0,Shenzhen
LOC00813,London Commercial #0813,51.5057,-0.1447,United Kingdom,Commercial Property,11307000,4929000,London
LOC00814,Boston Commercial #0814,42.3701,-71.1558,United States,Commercial Property,6748000,2004000,Boston
LOC00815,San Francisco Commercial #0815,37.7035,-122.0654,United States,Commercial Property,22699000,6581000,San Francisco
LOC00816,Boston Commercial #0816,42.2311,-71.1055,United States,Commercial Property,20344000,5752000,Boston
LOC00817,Osaka Commercial #0817,34.7354,135.6634,Japan,Commercial Property,61986000,27366000,Osaka
LOC00818,Milan Commercial #0818,45.3883,8.7042,Italy,Commercial Property,18368000,4498000,Milan
LOC00819,New York Commercial #0819,40.8416,-74.0638,United States,Commercial Property,63935000,36500000,New York
LOC00820,Mumbai High-Net-Worth #0820,19.054,73.0735,India,High-Net-Worth Homeowners,2080000,0,Mumbai
LOC00821,Tampa Commercial #0821,27.8697,-82.5202,United States,Commercial Property,6820000,3049000,Tampa
LOC00822,Honolulu High-Net-Worth #0822,21.2267,-157.8824,United States,High-Net-Worth Homeowners,5581000,0,Honolulu
LOC00823,Goma Commercial #0823,-1.8255,29.3061,Democratic Republic of the Congo,Commercial Property,9534000,3581000,Goma
LOC00824,Tampa Marine #0824,27.9429,-82.4693,United States,Marine Cargo,17460000,0,Tampa
LOC00825,Mexico City High-Net-Worth #0825,19.6485,-98.7832,Mexico,High-Net-Worth Homeowners,4166000,0,Mexico City
LOC00826,Tokyo Commercial #0826,35.5745,139.5779,Japan,Commercial Property,54831000,24968000,Tokyo
LOC00827,Kaohsiung Commercial #0827,22.5875,120.2846,Taiwan,Commercial Property,22463000,4553000,Kaohsiung
LOC00828,Honolulu High-Net-Worth #0828,21.3012,-157.8151,United States,High-Net-Worth Homeowners,3322000,0,Honolulu
LOC00829,San Francisco Commercial #0829,37.8671,-122.4176,United States,Commercial Property,10726000,4753000,San Francisco
LOC00830,Hamburg Commercial #0830,53.5006,9.9789,Germany,Commercial Property,64939000,16057000,Hamburg
LOC00831,Mumbai Commercial #0831,18.8743,72.994,India,Commercial Property,11565000,4980000,Mumbai
LOC00832,San Diego Energy #0832,32.717,-117.0149,United States,Energy,71582000,0,San Diego
LOC00833,Osaka High-Net-Worth #0833,34.6562,135.4396,Japan,High-Net-Worth Homeowners,2050000,0,Osaka
LOC00834,New York High-Net-Worth #0834,40.8135,-74.131,United States,High-Net-Worth Homeowners,1996000,0,New York
LOC00835,Sydney High-Net-Worth #0835,-34.0116,151.5093,Australia,High-Net-Worth Homeowners,963000,0,Sydney
LOC00836,Shanghai Commercial #0836,31.285,121.412,China,Commercial Property,11986000,4967000,Shanghai
LOC00837,Charleston Commercial #0837,32.7655,-79.9023,United States,Commercial Property,22997000,11832000,Charleston
LOC00838,Maui Commercial #0838,20.8204,-156.1801,United States,Commercial Property,41352000,21203000,Maui
LOC00839,Charleston Commercial #0839,32.8211,-79.9412,United States,Commercial Property,5643000,1398000,Charleston
LOC00840,Lagos Marine #0840,6.5425,3.352,Nigeria,Marine Cargo,9099000,0,Lagos
LOC00841,Kaohsiung Commercial #0841,22.6366,120.1466,Taiwan,Commercial Property,24571000,12800000,Kaohsiung
LOC00842,Dubai High-Net-Worth #0842,24.9506,55.1709,United Arab Emirates,High-Net-Worth Homeowners,6283000,0,Dubai
LOC00843,Manzanillo Marine #0843,19.1108,-104.3894,Mexico,Marine Cargo,14014000,0,Manzanillo
LOC00844,London Commercial #0844,51.4834,-0.229,United Kingdom,Commercial Property,11846000,4088000,London
LOC00845,San Francisco High-Net-Worth #0845,37.5863,-122.2728,United States,High-Net-Worth Homeowners,3330000,0,San Francisco
LOC00846,Kingston Marine #0846,17.9564,-76.8068,Jamaica,Marine Cargo,8496000,0,Kingston
LOC00847,Mumbai Commercial #0847,19.0344,72.8066,India,Commercial Property,44545000,16752000,Mumbai
LOC00848,Houston Marine #0848,29.9219,-95.5833,United States,Marine Cargo,66644000,0,Houston
LOC00849,Honolulu Commercial #0849,21.2975,-157.8654,United States,Commercial Property,17389000,3964000,Honolulu
LOC00850,London Commercial #0850,51.4846,-0.1139,United Kingdom,Commercial Property,41357000,21187000,London
LOC00851,Miami Commercial #0851,25.7658,-80.1826,United States,Commercial Property,72966000,36793000,Miami
LOC00852,Maui High-Net-Worth #0852,21.0314,-156.2895,United States,High-Net-Worth Homeowners,3382000,0,Maui
LOC00853,Miami High-Net-Worth #0853,25.7178,-80.0613,United States,High-Net-Worth Homeowners,6380000,0,Miami
LOC00854,Nairobi High-Net-Worth #0854,-1.2212,36.7984,Kenya,High-Net-Worth Homeowners,2868000,0,Nairobi
LOC00855,San Juan High-Net-Worth #0855,18.3441,-66.0931,Puerto Rico,High-Net-Worth Homeowners,692000,0,San Juan
LOC00856,Johannesburg High-Net-Worth #0856,-26.1801,28.0002,South Africa,High-Net-Worth Homeowners,7549000,0,Johannesburg
LOC00857,Mumbai Commercial #0857,19.1518,72.8885,India,Commercial Property,6091000,1421000,Mumbai
LOC00858,Cabo San Lucas Commercial #0858,22.8268,-109.8183,Mexico,Commercial Property,29163000,13578000,Cabo San Lucas
LOC00859,Mexico City Commercial #0859,19.4179,-99.0093,Mexico,Commercial Property,55032000,18121000,Mexico City
LOC00860,Praia High-Net-Worth #0860,14.8491,-23.4821,Cape Verde,High-Net-Worth Homeowners,2645000,0,Praia
LOC00861,Manila Commercial #0861,14.2964,120.8344,Philippines,Commercial Property,46168000,15197000,Manila
LOC00862,New Orleans Marine #0862,29.9201,-90.0065,United States,Marine Cargo,35512000,0,New Orleans
LOC00863,San Francisco Commercial #0863,37.7702,-122.5828,United States,Commercial Property,17237000,8288000,San Francisco
LOC00864,Boston Marine #0864,42.449,-71.1551,United States,Marine Cargo,8702000,0,Boston
LOC00865,Kingston Marine #0865,17.8865,-76.8476,Jamaica,Marine Cargo,19865000,0,Kingston
LOC00866,Tampa Commercial #0866,27.9044,-82.4709,United States,Commercial Property,3499000,1985000,Tampa
LOC00867,Rotterdam Commercial #0867,51.8836,4.5578,Netherlands,Commercial Property,8535000,3439000,Rotterdam
LOC00868,Taipei Commercial #0868,25.0335,121.5911,Taiwan,Commercial Property,130263000,66930000,Taipei
LOC00869,Concepcion Marine #0869,-36.8294,-73.0503,Chile,Marine Cargo,17552000,0,Concepcion
LOC00870,Maui Commercial #0870,20.7256,-156.3715,United States,Commercial Property,34642000,11034000,Maui
LOC00871,Shenzhen Commercial #0871,22.5554,114.3636,China,Commercial Property,127511000,75133000,Shenzhen
LOC00872,Hamburg High-Net-Worth #0872,53.5663,9.811,Germany,High-Net-Worth Homeowners,2056000,0,Hamburg
LOC00873,Miami High-Net-Worth #0873,25.7496,-80.1882,United States,High-Net-Worth Homeowners,8393000,0,Miami
LOC00874,Charleston Commercial #0874,32.8179,-79.9258,United States,Commercial Property,33411000,7513000,Charleston
LOC00875,Honolulu High-Net-Worth #0875,21.0592,-157.719,United States,High-Net-Worth Homeowners,2404000,0,Honolulu
LOC00876,Shanghai Energy #0876,31.2617,121.4108,China,Energy,195565000,0,Shanghai
LOC00877,Valencia Marine #0877,39.508,-0.2811,Spain,Marine Cargo,31979000,0,Valencia
LOC00878,Boston Commercial #0878,42.2642,-71.2951,United States,Commercial Property,27671000,15739000,Boston
LOC00879,San Francisco High-Net-Worth #0879,37.8645,-122.1007,United States,High-Net-Worth Homeowners,3111000,0,San Francisco
LOC00880,Boston Commercial #0880,42.2868,-71.0689,United States,Commercial Property,53229000,24924000,Boston
LOC00881,San Diego Commercial #0881,32.5365,-117.1947,United States,Commercial Property,19372000,8084000,San Diego
LOC00882,Los Angeles High-Net-Worth #0882,33.9951,-118.2679,United States,High-Net-Worth Homeowners,5546000,0,Los Angeles
LOC00883,San Francisco High-Net-Worth #0883,37.9139,-122.4989,United States,High-Net-Worth Homeowners,6890000,0,San Francisco
LOC00884,Los Angeles High-Net-Worth #0884,33.9405,-118.2259,United States,High-Net-Worth Homeowners,3217000,0,Los Angeles
LOC00885,Johannesburg Commercial #0885,-26.3634,28.0392,South Africa,Commercial Property,20716000,8295000,Johannesburg
LOC00886,Manzanillo Commercial #0886,19.0005,-104.2742,Mexico,Commercial Property,21414000,11959000,Manzanillo
LOC00887,New York Commercial #0887,40.9175,-74.0425,United States,Commercial Property,6275000,1541000,New York
LOC00888,Kona / Hilo Commercial #0888,19.6259,-155.9842,United States,Commercial Property,8566000,5133000,Kona / Hilo
LOC00889,Johannesburg Commercial #0889,-26.1047,28.1423,South Africa,Commercial Property,82074000,48456000,Johannesburg
LOC00890,Houston High-Net-Worth #0890,29.7875,-95.2588,United States,High-Net-Worth Homeowners,6781000,0,Houston
LOC00891,Maui Commercial #0891,20.8122,-156.5105,United States,Commercial Property,11302000,6656000,Maui
LOC00892,Honolulu Commercial #0892,21.4355,-157.5313,United States,Commercial Property,21353000,11862000,Honolulu
LOC00893,Milan Commercial #0893,45.4801,9.1145,Italy,Commercial Property,97758000,27867000,Milan
